ECG1,ECG2
-0.345,-0.065
-0.395,-0.075
-0.445,-0.085
-0.455,-0.095
-0.475,-0.095
-0.495,-0.105
-0.505,-0.105
-0.525,-0.105
-0.545,-0.105
-0.585,-0.095
-0.615,-0.095
-0.635,-0.105
-0.665,-0.095
-0.705,-0.095
-0.735,-0.095
-0.755,-0.095
-0.765,-0.095
-0.765,-0.085
-0.735,-0.065
-0.695,-0.065
-0.625,-0.045
-0.545,-0.035
-0.465,-0.015
-0.385,-0.025
-0.315,-0.015
-0.265,-0.015
-0.215,-0.035
-0.185,-0.055
-0.175,-0.065
-0.155,-0.075
-0.155,-0.095
-0.155,-0.105
-0.155,-0.105
-0.155,-0.105
-0.155,-0.105
-0.145,-0.115
-0.135,-0.105
-0.135,-0.105
-0.135,-0.115
-0.135,-0.115
-0.135,-0.105
-0.135,-0.115
-0.125,-0.105
-0.125,-0.105
-0.115,-0.095
-0.105,-0.105
-0.115,-0.105
-0.115,-0.105
-0.115,-0.105
-0.115,-0.105
-0.115,-0.105
-0.115,-0.105
-0.105,-0.095
-0.105,-0.105
-0.115,-0.105
-0.105,-0.105
-0.105,-0.105
-0.125,-0.105
-0.115,-0.105
-0.115,-0.115
-0.105,-0.105
-0.105,-0.105
-0.115,-0.115
-0.115,-0.115
-0.105,-0.105
-0.125,-0.115
-0.115,-0.115
-0.105,-0.105
-0.105,-0.105
-0.105,-0.105
-0.105,-0.105
-0.115,-0.105
-0.105,-0.095
-0.115,-0.095
-0.115,-0.105
-0.105,-0.105
-0.105,-0.105
-0.105,-0.095
-0.105,-0.105
-0.105,-0.105
-0.105,-0.095
-0.105,-0.105
-0.105,-0.095
-0.095,-0.105
-0.095,-0.095
-0.095,-0.095
-0.105,-0.095
-0.105,-0.105
-0.095,-0.105
-0.105,-0.095
-0.105,-0.105
-0.105,-0.105
-0.095,-0.095
-0.095,-0.095
-0.095,-0.095
-0.095,-0.095
-0.095,-0.095
-0.105,-0.095
-0.095,-0.095
-0.095,-0.095
-0.095,-0.095
-0.095,-0.095
-0.095,-0.095
-0.095,-0.095
-0.095,-0.095
-0.095,-0.095
-0.095,-0.095
-0.095,-0.095
-0.085,-0.085
-0.085,-0.085
-0.085,-0.085
-0.075,-0.095
-0.055,-0.085
-0.045,-0.065
-0.045,-0.065
-0.035,-0.075
-0.025,-0.065
0.015,-0.045
0.025,-0.035
0.015,-0.055
0.015,-0.055
-0.005,-0.055
-0.035,-0.065
-0.065,-0.075
-0.085,-0.085
-0.095,-0.095
-0.095,-0.095
-0.105,-0.105
-0.105,-0.105
-0.105,-0.105
-0.115,-0.105
-0.115,-0.115
-0.115,-0.105
-0.105,-0.105
-0.095,-0.105
-0.115,-0.105
-0.135,-0.095
0.095,-0.105
0.525,-0.065
1.005,-0.015
0.845,-0.035
0.205,-0.195
-0.395,-0.355
-0.235,-0.415
-0.085,-0.235
-0.065,-0.075
-0.085,-0.045
-0.085,-0.055
-0.085,-0.055
-0.085,-0.045
-0.085,-0.055
-0.085,-0.045
-0.075,-0.045
-0.075,-0.035
-0.065,-0.045
-0.055,-0.035
-0.045,-0.035
-0.035,-0.025
-0.035,-0.025
-0.025,-0.025
-0.015,-0.015
-0.015,-0.015
0.005,-0.005
0.015,-0.005
0.035,0.005
0.055,0.005
0.055,0.025
0.075,0.035
0.105,0.055
0.105,0.045
0.135,0.065
0.155,0.065
0.175,0.085
0.195,0.085
0.185,0.085
0.195,0.085
0.185,0.085
0.135,0.045
0.105,0.035
0.065,0.005
0.025,-0.015
-0.015,-0.045
-0.055,-0.065
-0.075,-0.085
-0.075,-0.085
-0.105,-0.095
-0.105,-0.105
-0.105,-0.115
-0.105,-0.105
-0.105,-0.105
-0.105,-0.115
-0.105,-0.115
-0.095,-0.105
-0.105,-0.105
-0.095,-0.105
-0.095,-0.105
-0.085,-0.105
-0.075,-0.105
-0.075,-0.105
-0.085,-0.105
-0.075,-0.105
-0.095,-0.105
-0.085,-0.105
-0.085,-0.105
-0.085,-0.105
-0.085,-0.105
-0.085,-0.105
-0.095,-0.105
-0.105,-0.105
-0.105,-0.115
-0.105,-0.115
-0.105,-0.115
-0.105,-0.105
-0.105,-0.115
-0.105,-0.125
-0.115,-0.125
-0.115,-0.115
-0.115,-0.115
-0.115,-0.125
-0.115,-0.125
-0.105,-0.115
-0.105,-0.125
-0.105,-0.125
-0.115,-0.125
-0.115,-0.125
-0.105,-0.125
-0.095,-0.125
-0.075,-0.125
-0.065,-0.105
-0.055,-0.095
-0.055,-0.095
-0.045,-0.095
-0.005,-0.085
-0.005,-0.075
-0.015,-0.085
-0.005,-0.095
-0.035,-0.095
-0.055,-0.105
-0.095,-0.105
-0.105,-0.115
-0.115,-0.125
-0.115,-0.135
-0.115,-0.135
-0.115,-0.145
-0.115,-0.135
-0.125,-0.135
-0.125,-0.135
-0.125,-0.145
-0.115,-0.135
-0.115,-0.135
-0.115,-0.135
-0.125,-0.135
-0.155,-0.135
0.025,-0.135
0.435,-0.105
0.925,-0.055
0.855,-0.015
0.215,-0.175
-0.395,-0.365
-0.305,-0.455
-0.105,-0.325
-0.065,-0.145
-0.075,-0.085
-0.085,-0.085
-0.085,-0.085
-0.095,-0.085
-0.085,-0.085
-0.085,-0.085
-0.075,-0.075
-0.065,-0.075
-0.065,-0.075
-0.055,-0.075
-0.045,-0.065
-0.055,-0.065
-0.045,-0.065
-0.015,-0.065
-0.005,-0.055
0.005,-0.045
0.015,-0.045
0.015,-0.035
0.045,-0.025
0.045,-0.025
0.065,-0.015
0.085,-0.005
0.125,0.005
0.135,0.005
0.155,0.015
0.165,0.025
0.175,0.035
0.185,0.025
0.195,0.035
0.185,0.025
0.165,0.025
0.135,0.005
0.085,-0.015
0.025,-0.045
-0.015,-0.065
-0.065,-0.095
-0.085,-0.105
-0.105,-0.125
-0.115,-0.125
-0.125,-0.135
-0.145,-0.145
-0.145,-0.145
-0.135,-0.145
-0.145,-0.135
-0.145,-0.145
-0.135,-0.145
-0.135,-0.135
-0.135,-0.135
-0.135,-0.145
-0.135,-0.145
-0.125,-0.135
-0.135,-0.135
-0.135,-0.135
-0.125,-0.135
-0.115,-0.125
-0.125,-0.135
-0.115,-0.135
-0.125,-0.135
-0.115,-0.135
-0.135,-0.135
-0.115,-0.135
-0.125,-0.135
-0.125,-0.135
-0.125,-0.145
-0.125,-0.135
-0.125,-0.145
-0.135,-0.135
-0.145,-0.135
-0.135,-0.145
-0.135,-0.145
-0.125,-0.135
-0.135,-0.145
-0.135,-0.155
-0.145,-0.145
-0.135,-0.145
-0.145,-0.145
-0.125,-0.145
-0.105,-0.135
-0.105,-0.125
-0.085,-0.125
-0.085,-0.125
-0.085,-0.115
-0.045,-0.105
-0.045,-0.095
-0.035,-0.105
-0.035,-0.105
-0.045,-0.105
-0.055,-0.105
-0.105,-0.115
-0.125,-0.125
-0.135,-0.135
-0.165,-0.145
-0.145,-0.155
-0.155,-0.155
-0.145,-0.145
-0.155,-0.145
-0.155,-0.155
-0.155,-0.155
-0.145,-0.145
-0.155,-0.145
-0.145,-0.155
-0.145,-0.155
-0.165,-0.145
-0.145,-0.145
0.085,-0.155
0.575,-0.115
0.975,-0.035
0.575,-0.065
-0.065,-0.265
-0.485,-0.405
-0.275,-0.465
-0.105,-0.285
-0.085,-0.115
-0.105,-0.085
-0.115,-0.075
-0.125,-0.085
-0.115,-0.085
-0.105,-0.095
-0.105,-0.085
-0.085,-0.085
-0.095,-0.085
-0.085,-0.075
-0.075,-0.075
-0.085,-0.065
-0.065,-0.065
-0.055,-0.065
-0.045,-0.065
-0.035,-0.055
-0.035,-0.055
-0.015,-0.045
0.005,-0.045
0.005,-0.035
0.035,-0.025
0.045,-0.025
0.075,-0.005
0.095,0.005
0.115,0.005
0.135,0.005
0.155,0.025
0.155,0.035
0.175,0.035
0.185,0.035
0.175,0.035
0.145,0.025
0.105,0.005
0.055,-0.025
0.005,-0.045
-0.055,-0.065
-0.095,-0.085
-0.105,-0.105
-0.135,-0.105
-0.135,-0.115
-0.145,-0.125
-0.155,-0.125
-0.145,-0.125
-0.155,-0.135
-0.165,-0.135
-0.155,-0.135
-0.145,-0.125
-0.155,-0.125
-0.145,-0.125
-0.145,-0.135
-0.145,-0.125
-0.135,-0.125
-0.145,-0.125
-0.135,-0.135
-0.135,-0.125
-0.135,-0.115
-0.125,-0.115
-0.125,-0.125
-0.125,-0.115
-0.125,-0.115
-0.135,-0.115
-0.125,-0.125
-0.125,-0.115
-0.135,-0.115
-0.125,-0.115
-0.135,-0.115
-0.135,-0.115
-0.135,-0.115
-0.145,-0.115
-0.135,-0.125
-0.135,-0.115
-0.135,-0.115
-0.135,-0.115
-0.135,-0.125
-0.135,-0.115
-0.125,-0.115
-0.135,-0.115
-0.125,-0.125
-0.125,-0.115
-0.115,-0.115
-0.095,-0.105
-0.085,-0.105
-0.075,-0.095
-0.065,-0.085
-0.065,-0.075
-0.025,-0.075
-0.015,-0.065
-0.015,-0.065
-0.015,-0.075
-0.025,-0.075
-0.055,-0.075
-0.095,-0.085
-0.115,-0.095
-0.125,-0.115
-0.125,-0.115
-0.115,-0.115
-0.125,-0.115
-0.125,-0.125
-0.125,-0.115
-0.135,-0.115
-0.125,-0.115
-0.125,-0.115
-0.115,-0.115
-0.105,-0.115
-0.115,-0.115
-0.155,-0.105
0.055,-0.115
0.465,-0.085
0.995,-0.035
0.935,-0.035
0.295,-0.165
-0.345,-0.335
-0.325,-0.425
-0.115,-0.285
-0.055,-0.095
-0.075,-0.035
-0.085,-0.045
-0.085,-0.055
-0.075,-0.045
-0.065,-0.045
-0.065,-0.045
-0.065,-0.045
-0.055,-0.035
-0.065,-0.035
-0.045,-0.035
-0.035,-0.035
-0.025,-0.025
-0.005,-0.015
-0.005,-0.015
0.005,-0.015
0.015,-0.005
0.025,0.005
0.045,0.005
0.065,0.005
0.085,0.025
0.105,0.025
0.115,0.045
0.145,0.055
0.165,0.065
0.175,0.085
0.205,0.085
0.235,0.095
0.255,0.105
0.265,0.105
0.265,0.105
0.245,0.095
0.205,0.085
0.135,0.045
0.085,0.025
0.035,-0.005
-0.015,-0.025
-0.055,-0.055
-0.085,-0.075
-0.095,-0.085
-0.105,-0.095
-0.115,-0.095
-0.115,-0.105
-0.105,-0.105
-0.105,-0.105
-0.105,-0.095
-0.105,-0.095
-0.105,-0.105
-0.105,-0.105
-0.115,-0.095
-0.105,-0.095
-0.105,-0.095
-0.095,-0.095
-0.095,-0.095
-0.095,-0.095
-0.095,-0.095
-0.085,-0.085
-0.095,-0.085
-0.085,-0.095
-0.075,-0.085
-0.075,-0.085
-0.075,-0.085
-0.085,-0.095
-0.085,-0.095
-0.085,-0.085
-0.095,-0.085
-0.095,-0.085
-0.085,-0.095
-0.095,-0.095
-0.085,-0.095
-0.095,-0.095
-0.095,-0.095
-0.095,-0.095
-0.105,-0.095
-0.105,-0.085
-0.095,-0.095
-0.095,-0.095
-0.085,-0.085
-0.095,-0.085
-0.095,-0.095
-0.085,-0.085
-0.095,-0.095
-0.085,-0.095
-0.075,-0.095
-0.085,-0.085
-0.075,-0.095
-0.065,-0.095
-0.055,-0.085
-0.035,-0.065
-0.045,-0.065
-0.025,-0.065
-0.015,-0.055
0.015,-0.045
0.035,-0.045
0.015,-0.035
0.005,-0.045
-0.025,-0.055
-0.045,-0.065
-0.055,-0.075
-0.075,-0.075
-0.085,-0.085
-0.085,-0.095
-0.085,-0.095
-0.085,-0.095
-0.085,-0.095
-0.105,-0.095
-0.095,-0.095
-0.095,-0.095
-0.085,-0.085
-0.085,-0.095
-0.075,-0.085
-0.075,-0.095
-0.105,-0.085
-0.075,-0.085
0.205,-0.095
0.705,-0.045
1.135,0.015
0.735,-0.035
0.095,-0.205
-0.395,-0.375
-0.175,-0.375
-0.045,-0.175
-0.035,-0.045
-0.045,-0.025
-0.045,-0.025
-0.055,-0.025
-0.045,-0.025
-0.045,-0.035
-0.035,-0.025
-0.055,-0.025
-0.035,-0.025
-0.025,-0.025
-0.015,-0.005
-0.005,-0.015
-0.005,-0.015
0.005,-0.015
0.015,-0.005
0.015,0.005
0.025,0.005
0.045,0.005
0.065,0.015
0.085,0.025
0.095,0.035
0.115,0.045
0.135,0.055
0.145,0.065
0.175,0.075
0.205,0.095
0.235,0.105
0.255,0.105
0.255,0.115
0.265,0.115
0.265,0.105
0.215,0.095
0.175,0.075
0.125,0.045
0.075,0.015
0.025,-0.015
-0.025,-0.045
-0.055,-0.065
-0.075,-0.075
-0.105,-0.085
-0.105,-0.095
-0.105,-0.095
-0.105,-0.095
-0.105,-0.095
-0.105,-0.105
-0.105,-0.105
-0.105,-0.095
-0.115,-0.105
-0.105,-0.095
-0.105,-0.105
-0.095,-0.095
-0.085,-0.095
-0.095,-0.095
-0.095,-0.095
-0.085,-0.095
-0.095,-0.085
-0.095,-0.095
-0.075,-0.085
-0.085,-0.085
-0.075,-0.085
-0.085,-0.095
-0.085,-0.095
-0.085,-0.085
-0.105,-0.095
-0.085,-0.095
-0.095,-0.105
-0.095,-0.095
-0.085,-0.095
-0.095,-0.105
-0.095,-0.105
-0.085,-0.105
-0.105,-0.105
-0.105,-0.105
-0.095,-0.105
-0.095,-0.105
-0.095,-0.105
-0.095,-0.105
-0.095,-0.105
-0.095,-0.105
-0.105,-0.105
-0.105,-0.105
-0.085,-0.105
-0.095,-0.105
-0.085,-0.105
-0.065,-0.105
-0.045,-0.095
-0.045,-0.085
-0.025,-0.075
-0.035,-0.075
-0.015,-0.075
0.025,-0.065
0.025,-0.055
0.005,-0.055
-0.015,-0.075
-0.035,-0.075
-0.045,-0.085
-0.075,-0.085
-0.085,-0.105
-0.095,-0.105
-0.095,-0.115
-0.095,-0.105
-0.105,-0.115
-0.095,-0.115
-0.095,-0.115
-0.105,-0.115
-0.105,-0.125
-0.095,-0.115
-0.085,-0.115
-0.085,-0.115
-0.075,-0.115
-0.125,-0.105
-0.045,-0.105
0.235,-0.105
0.745,-0.065
1.115,0.005
0.645,-0.055
0.005,-0.235
-0.395,-0.395
-0.195,-0.415
-0.055,-0.195
-0.045,-0.065
-0.065,-0.045
-0.065,-0.055
-0.065,-0.055
-0.055,-0.055
-0.065,-0.065
-0.055,-0.045
-0.045,-0.045
-0.055,-0.055
-0.045,-0.055
-0.035,-0.045
-0.025,-0.035
-0.005,-0.035
-0.005,-0.035
0.005,-0.025
0.015,-0.025
0.025,-0.025
0.035,-0.015
0.055,-0.015
0.065,-0.005
0.085,0.005
0.105,0.015
0.125,0.025
0.145,0.045
0.165,0.045
0.195,0.055
0.225,0.065
0.235,0.075
0.245,0.075
0.255,0.065
0.245,0.075
0.195,0.055
0.145,0.035
0.085,-0.005
0.035,-0.035
-0.005,-0.055
-0.045,-0.075
-0.085,-0.095
-0.085,-0.105
-0.115,-0.105
-0.105,-0.115
-0.115,-0.125
-0.115,-0.115
-0.105,-0.115
-0.105,-0.125
-0.115,-0.125
-0.105,-0.115
-0.115,-0.125
-0.105,-0.115
-0.105,-0.125
-0.105,-0.115
-0.095,-0.115
-0.105,-0.115
-0.095,-0.125
-0.095,-0.115
-0.105,-0.105
-0.095,-0.115
-0.095,-0.115
-0.095,-0.115
-0.095,-0.105
-0.095,-0.115
-0.095,-0.125
-0.095,-0.115
-0.095,-0.115
-0.105,-0.115
-0.105,-0.125
-0.095,-0.125
-0.105,-0.115
-0.105,-0.125
-0.105,-0.125
-0.095,-0.125
-0.105,-0.125
-0.105,-0.125
-0.095,-0.135
-0.095,-0.125
-0.105,-0.125
-0.095,-0.125
-0.105,-0.125
-0.085,-0.125
-0.065,-0.115
-0.065,-0.115
-0.045,-0.105
-0.035,-0.095
-0.035,-0.095
0.005,-0.095
0.015,-0.085
0.015,-0.085
0.015,-0.085
-0.025,-0.095
-0.035,-0.105
-0.075,-0.105
-0.095,-0.115
-0.095,-0.125
-0.105,-0.135
-0.105,-0.135
-0.105,-0.135
-0.115,-0.145
-0.115,-0.145
-0.105,-0.145
-0.105,-0.135
-0.105,-0.145
-0.095,-0.145
-0.105,-0.135
-0.105,-0.135
-0.115,-0.135
-0.135,-0.135
0.055,-0.135
0.465,-0.105
0.945,-0.055
0.915,-0.025
0.275,-0.165
-0.365,-0.355
-0.315,-0.455
-0.095,-0.345
-0.035,-0.135
-0.055,-0.075
-0.065,-0.085
-0.075,-0.085
-0.065,-0.085
-0.075,-0.075
-0.055,-0.075
-0.045,-0.075
-0.035,-0.075
-0.035,-0.065
-0.035,-0.065
-0.025,-0.065
-0.015,-0.055
-0.025,-0.055
-0.005,-0.055
0.015,-0.045
0.025,-0.045
0.035,-0.035
0.045,-0.035
0.055,-0.025
0.085,-0.015
0.095,-0.015
0.125,-0.005
0.145,0.005
0.175,0.025
0.195,0.025
0.205,0.035
0.225,0.045
0.235,0.045
0.235,0.045
0.225,0.025
0.185,0.025
0.145,0.005
0.095,-0.015
0.035,-0.045
-0.005,-0.075
-0.035,-0.085
-0.085,-0.095
-0.085,-0.105
-0.105,-0.115
-0.105,-0.115
-0.105,-0.115
-0.115,-0.125
-0.115,-0.125
-0.105,-0.125
-0.115,-0.125
-0.115,-0.125
-0.105,-0.135
-0.095,-0.125
-0.095,-0.115
-0.105,-0.115
-0.105,-0.125
-0.095,-0.115
-0.115,-0.115
-0.095,-0.125
-0.095,-0.125
-0.085,-0.115
-0.095,-0.115
-0.085,-0.115
-0.095,-0.125
-0.095,-0.115
-0.095,-0.115
-0.095,-0.115
-0.095,-0.125
-0.085,-0.115
-0.085,-0.115
-0.095,-0.115
-0.105,-0.125
-0.105,-0.115
-0.115,-0.115
-0.115,-0.125
-0.105,-0.125
-0.095,-0.115
-0.105,-0.125
-0.095,-0.125
-0.105,-0.125
-0.095,-0.115
-0.105,-0.115
-0.095,-0.125
-0.105,-0.125
-0.085,-0.125
-0.065,-0.115
-0.065,-0.105
-0.055,-0.105
-0.045,-0.095
-0.045,-0.085
-0.015,-0.085
0.005,-0.075
0.005,-0.075
0.015,-0.075
-0.015,-0.085
-0.035,-0.085
-0.055,-0.095
-0.095,-0.095
-0.105,-0.115
-0.105,-0.125
-0.105,-0.125
-0.105,-0.135
-0.115,-0.135
-0.115,-0.135
-0.115,-0.135
-0.125,-0.135
-0.115,-0.135
-0.105,-0.135
-0.095,-0.125
-0.095,-0.125
-0.115,-0.125
-0.135,-0.125
0.095,-0.125
0.565,-0.095
1.035,-0.025
0.795,-0.045
0.155,-0.195
-0.435,-0.375
-0.265,-0.445
-0.075,-0.265
-0.045,-0.105
-0.075,-0.065
-0.085,-0.065
-0.075,-0.075
-0.075,-0.065
-0.065,-0.065
-0.065,-0.065
-0.055,-0.065
-0.055,-0.055
-0.055,-0.055
-0.045,-0.055
-0.035,-0.055
-0.025,-0.045
-0.015,-0.045
-0.015,-0.045
-0.005,-0.045
0.015,-0.025
0.015,-0.025
0.025,-0.015
0.045,-0.015
0.065,-0.005
0.075,0.015
0.095,0.005
0.115,0.015
0.135,0.025
0.165,0.045
0.185,0.055
0.205,0.055
0.215,0.065
0.225,0.075
0.235,0.065
0.215,0.065
0.175,0.045
0.125,0.025
0.055,-0.005
0.015,-0.035
-0.035,-0.055
-0.065,-0.075
-0.085,-0.095
-0.115,-0.105
-0.115,-0.105
-0.125,-0.105
-0.125,-0.115
-0.135,-0.125
-0.125,-0.115
-0.135,-0.115
-0.125,-0.115
-0.135,-0.125
-0.125,-0.105
-0.125,-0.115
-0.125,-0.115
-0.125,-0.115
-0.115,-0.105
-0.115,-0.105
-0.115,-0.115
-0.115,-0.115
-0.115,-0.105
-0.115,-0.105
-0.115,-0.105
-0.105,-0.105
-0.105,-0.105
-0.105,-0.105
-0.105,-0.105
-0.115,-0.115
-0.115,-0.115
-0.125,-0.105
-0.125,-0.115
-0.115,-0.125
-0.115,-0.105
-0.115,-0.115
-0.125,-0.115
-0.125,-0.125
-0.125,-0.115
-0.135,-0.115
-0.135,-0.125
-0.125,-0.115
-0.125,-0.115
-0.115,-0.115
-0.125,-0.115
-0.125,-0.115
-0.125,-0.115
-0.135,-0.115
-0.105,-0.115
-0.085,-0.105
-0.075,-0.095
-0.065,-0.095
-0.075,-0.085
-0.055,-0.085
-0.025,-0.075
-0.035,-0.065
-0.025,-0.075
-0.025,-0.085
-0.055,-0.075
-0.075,-0.095
-0.115,-0.095
-0.125,-0.105
-0.125,-0.115
-0.155,-0.125
-0.135,-0.125
-0.145,-0.135
-0.135,-0.125
-0.135,-0.125
-0.145,-0.125
-0.145,-0.135
-0.135,-0.125
-0.145,-0.125
-0.135,-0.125
-0.135,-0.125
-0.175,-0.115
-0.025,-0.125
0.335,-0.105
0.885,-0.055
1.065,-0.025
0.425,-0.115
-0.215,-0.315
-0.405,-0.435
-0.165,-0.355
-0.075,-0.145
-0.095,-0.065
-0.105,-0.055
-0.105,-0.055
-0.125,-0.065
-0.105,-0.065
-0.095,-0.055
-0.095,-0.055
-0.095,-0.045
-0.085,-0.055
-0.075,-0.055
-0.065,-0.045
-0.065,-0.035
-0.065,-0.035
-0.055,-0.035
-0.035,-0.035
-0.025,-0.025
-0.005,-0.015
-0.005,-0.015
0.005,-0.005
0.025,-0.005
0.035,0.015
0.065,0.015
0.085,0.035
0.105,0.045
0.145,0.055
0.165,0.065
0.185,0.075
0.205,0.085
0.215,0.085
0.225,0.095
0.225,0.095
0.195,0.085
0.165,0.065
0.095,0.035
0.035,0.005
-0.015,-0.025
-0.075,-0.055
-0.105,-0.075
-0.125,-0.095
-0.135,-0.095
-0.145,-0.105
-0.155,-0.115
-0.145,-0.105
-0.145,-0.105
-0.155,-0.105
-0.155,-0.115
-0.155,-0.105
-0.155,-0.115
-0.145,-0.105
-0.145,-0.115
-0.145,-0.105
-0.145,-0.105
-0.145,-0.105
-0.135,-0.115
-0.135,-0.105
-0.135,-0.095
-0.125,-0.105
-0.125,-0.105
-0.135,-0.105
-0.135,-0.095
-0.135,-0.105
-0.135,-0.115
-0.125,-0.105
-0.135,-0.105
-0.135,-0.105
-0.135,-0.115
-0.135,-0.115
-0.135,-0.105
-0.145,-0.115
-0.135,-0.125
-0.145,-0.115
-0.145,-0.105
-0.145,-0.105
-0.145,-0.115
-0.135,-0.115
-0.135,-0.105
-0.145,-0.115
-0.135,-0.115
-0.135,-0.105
-0.135,-0.115
-0.135,-0.115
-0.135,-0.115
-0.115,-0.105
-0.115,-0.105
-0.095,-0.095
-0.075,-0.085
-0.075,-0.075
-0.065,-0.075
-0.035,-0.075
-0.025,-0.065
-0.035,-0.065
-0.045,-0.075
-0.065,-0.085
-0.075,-0.095
-0.115,-0.085
-0.125,-0.105
-0.135,-0.115
-0.145,-0.125
-0.145,-0.115
-0.145,-0.125
-0.145,-0.125
-0.145,-0.135
-0.145,-0.115
-0.135,-0.125
-0.135,-0.125
-0.135,-0.125
-0.125,-0.125
-0.145,-0.125
-0.185,-0.125
-0.035,-0.135
0.325,-0.105
0.895,-0.055
1.015,-0.025
0.375,-0.135
-0.265,-0.325
-0.375,-0.435
-0.145,-0.325
-0.085,-0.125
-0.095,-0.055
-0.105,-0.065
-0.105,-0.065
-0.105,-0.075
-0.095,-0.055
-0.105,-0.065
-0.095,-0.065
-0.085,-0.065
-0.075,-0.055
-0.065,-0.055
-0.065,-0.055
-0.065,-0.045
-0.045,-0.035
-0.055,-0.035
-0.035,-0.035
-0.015,-0.035
-0.005,-0.025
0.015,-0.015
0.025,-0.015
0.025,-0.005
0.055,0.005
0.065,0.015
0.095,0.025
0.125,0.045
0.155,0.055
0.175,0.055
0.195,0.065
0.205,0.075
0.225,0.085
0.215,0.085
0.205,0.065
0.155,0.055
0.095,0.025
0.045,-0.005
-0.015,-0.045
-0.065,-0.065
-0.085,-0.085
-0.125,-0.105
-0.135,-0.115
-0.135,-0.115
-0.145,-0.125
-0.135,-0.125
-0.145,-0.135
-0.145,-0.135
-0.135,-0.125
-0.155,-0.125
-0.145,-0.135
-0.135,-0.135
-0.135,-0.125
-0.135,-0.125
-0.135,-0.125
-0.135,-0.125
-0.125,-0.115
-0.135,-0.115
-0.135,-0.125
-0.125,-0.125
-0.125,-0.115
-0.115,-0.115
-0.125,-0.125
-0.125,-0.115
-0.115,-0.115
-0.135,-0.115
-0.135,-0.125
-0.125,-0.125
-0.125,-0.125
-0.125,-0.125
-0.135,-0.125
-0.135,-0.135
-0.135,-0.125
-0.145,-0.135
-0.135,-0.135
-0.135,-0.145
-0.135,-0.135
-0.125,-0.135
-0.135,-0.135
-0.135,-0.135
-0.125,-0.125
-0.145,-0.135
-0.135,-0.135
-0.125,-0.145
-0.115,-0.125
-0.105,-0.135
-0.095,-0.125
-0.085,-0.115
-0.075,-0.105
-0.075,-0.105
-0.045,-0.105
-0.025,-0.095
-0.015,-0.085
-0.025,-0.095
-0.015,-0.095
-0.045,-0.105
-0.075,-0.105
-0.105,-0.115
-0.125,-0.125
-0.135,-0.145
-0.135,-0.145
-0.135,-0.145
-0.135,-0.145
-0.135,-0.145
-0.145,-0.145
-0.135,-0.145
-0.155,-0.145
-0.145,-0.155
-0.135,-0.145
-0.125,-0.145
-0.125,-0.145
-0.175,-0.145
-0.075,-0.145
0.265,-0.135
0.765,-0.085
1.025,-0.025
0.395,-0.105
-0.245,-0.325
-0.385,-0.445
-0.175,-0.415
-0.085,-0.195
-0.085,-0.095
-0.115,-0.085
-0.115,-0.095
-0.105,-0.095
-0.095,-0.085
-0.095,-0.085
-0.095,-0.095
-0.085,-0.085
-0.075,-0.075
-0.085,-0.085
-0.075,-0.085
-0.065,-0.075
-0.055,-0.065
-0.035,-0.065
-0.035,-0.065
-0.025,-0.065
-0.015,-0.045
-0.005,-0.045
0.015,-0.045
0.025,-0.035
0.045,-0.025
0.075,-0.015
0.085,-0.005
0.105,0.005
0.135,0.025
0.145,0.025
0.165,0.025
0.195,0.025
0.195,0.045
0.215,0.045
0.195,0.035
0.155,0.025
0.105,0.005
0.035,-0.035
-0.015,-0.065
-0.055,-0.085
-0.085,-0.095
-0.115,-0.115
-0.125,-0.135
-0.135,-0.135
-0.145,-0.145
-0.145,-0.145
-0.155,-0.145
-0.145,-0.145
-0.145,-0.145
-0.155,-0.145
-0.145,-0.145
-0.135,-0.145
-0.145,-0.145
-0.145,-0.135
-0.135,-0.145
-0.135,-0.135
-0.135,-0.135
-0.135,-0.135
-0.135,-0.145
-0.125,-0.125
-0.135,-0.135
-0.135,-0.135
-0.125,-0.135
-0.125,-0.125
-0.125,-0.125
-0.135,-0.135
-0.145,-0.135
-0.135,-0.125
-0.155,-0.135
-0.145,-0.135
-0.145,-0.135
-0.135,-0.125
-0.135,-0.135
-0.145,-0.135
-0.145,-0.135
-0.145,-0.135
-0.145,-0.135
-0.145,-0.125
-0.145,-0.135
-0.145,-0.135
-0.135,-0.135
-0.145,-0.135
-0.145,-0.135
-0.125,-0.135
-0.105,-0.125
-0.105,-0.125
-0.085,-0.115
-0.085,-0.105
-0.065,-0.095
-0.035,-0.095
-0.035,-0.085
-0.035,-0.085
-0.045,-0.095
-0.065,-0.095
-0.075,-0.105
-0.115,-0.115
-0.135,-0.125
-0.145,-0.135
-0.155,-0.135
-0.145,-0.135
-0.155,-0.145
-0.155,-0.145
-0.155,-0.145
-0.155,-0.135
-0.155,-0.135
-0.145,-0.145
-0.145,-0.135
-0.135,-0.135
-0.135,-0.135
-0.185,-0.135
-0.085,-0.145
0.215,-0.125
0.715,-0.085
0.995,-0.015
0.425,-0.095
-0.215,-0.295
-0.455,-0.425
-0.215,-0.415
-0.095,-0.195
-0.095,-0.085
-0.095,-0.065
-0.115,-0.075
-0.105,-0.075
-0.095,-0.075
-0.115,-0.065
-0.105,-0.065
-0.095,-0.075
-0.085,-0.065
-0.075,-0.055
-0.075,-0.065
-0.065,-0.055
-0.055,-0.045
-0.065,-0.045
